UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,voltage,current,temperature,voltage_roll_mean,voltage_roll_std,current_roll_mean,current_roll_std,temperature_roll_mean,temperature_roll_std,voltage_lag_1,voltage_lag_3,voltage_lag_5,current_lag_1,current_lag_3,current_lag_5,temperature_lag_1,temperature_lag_3,temperature_lag_5
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,253.46310761390376,5.480248672234438,309.02580317705434,248.64173960292732,2.4355165765870543,5.2179390735063045,0.23033850366393574,308.8891637483389,0.5094800444990507,250.42153799857428,247.18628742299043,246.3723225207464,5.444193896785692,4.741649114290878,5.331210354343247,308.5081127678444,308.456738460103,309.0166655240943
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,248.37788114660165,5.319050197166913,309.0752706258978,248.64704058995025,2.434807856837069,5.242851599746945,0.22598214552226353,308.84467127106,0.46580494993735805,253.46310761390376,247.42004204338605,246.12232745621148,5.480248672234438,5.301520941813829,5.325245304377582,309.02580317705434,307.8712783437389,308.82356190368347
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,247.4366588450699,5.229646640913139,307.94632057092485,248.2514689619689,2.253836157617187,5.262565900365316,0.21386728463015617,308.6830177927196,0.46936072302333487,248.37788114660165,250.42153799857428,247.18628742299043,5.319050197166913,5.444193896785692,4.741649114290878,309.0752706258978,308.5081127678444,308.456738460103
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,257.2237575567252,5.4263768380812945,308.9629269337479,249.3099094792936,3.534246364836577,5.267916051095481,0.21757056343591286,308.68464997625017,0.47040639807095685,247.4366588450699,253.46310761390376,247.42004204338605,5.229646640913139,5.480248672234438,5.301520941813829,307.94632057092485,309.02580317705434,307.8712783437389
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,251.61390446891852,5.029934593458856,308.86332999677023,249.56378270731275,3.605964988180155,5.262907655346586,0.22288796737417357,308.6550008303859,0.4458309982161715,257.2237575567252,248.37788114660165,250.42153799857428,5.4263768380812945,5.319050197166913,5.444193896785692,308.9629269337479,309.0752706258978,308.5081127678444
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,252.30112316451186,5.284983329431449,309.51301220346073,250.1566627716893,3.5090264305495573,5.258284952855407,0.2217906412499483,308.70463549832255,0.5131204833362026,251.61390446891852,247.4366588450699,253.46310761390376,5.029934593458856,5.229646640913139,5.480248672234438,308.86332999677023,307.94632057092485,309.02580317705434
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,246.5056411362057,5.456624481752215,309.39120902196527,250.19499413968873,3.4618364269077544,5.27142287059287,0.2299392741420703,308.7614002101508,0.5572403293770669,252.30112316451186,257.2237575567252,248.37788114660165,5.284983329431449,5.4263768380812945,5.319050197166913,309.51301220346073,308.9629269337479,309.0752706258978
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,250.7965266319243,5.453080317341489,308.71858038090454,250.55601806058212,3.2975571014772194,5.342565990897932,0.14046525373531393,308.7875844022309,0.5473988692843418,246.5056411362057,251.61390446891852,247.4366588450699,5.456624481752215,5.029934593458856,5.229646640913139,309.39120902196527,308.86332999677023,307.94632057092485
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,255.28418727795236,5.230088078088393,308.6107124384425,251.34243258403876,3.402641230282196,5.335422704525388,0.14454169216911766,308.86152781170125,0.4513929452936857,250.7965266319243,252.30112316451186,257.2237575567252,5.453080317341489,5.284983329431449,5.4263768380812945,308.71858038090454,309.51301220346073,308.9629269337479
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,256.9815028791245,5.172215669818821,308.6841698021419,251.99842907209376,3.8129816141719624,5.308224881828701,0.1473615566080725,308.879133515131,0.4393498203717398,255.28418727795236,246.5056411362057,251.61390446891852,5.230088078088393,5.456624481752215,5.029934593458856,308.6107124384425,309.39120902196527,308.86332999677023
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,257.16831317574037,5.0217744141912455,308.2428739712886,252.36894962827742,4.137350503494187,5.262377456024382,0.1587733103477072,308.8008405945544,0.47833865098366474,256.9815028791245,250.7965266319243,252.30112316451186,5.172215669818821,5.453080317341489,5.284983329431449,308.6841698021419,308.71858038090454,309.51301220346073
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,250.92276154783823,5.403970964612714,309.3299745949481,252.6234376684011,3.938051032508771,5.270869532768962,0.16431556534110792,308.8263109914595,0.500827573156933,257.16831317574037,255.28418727795236,246.5056411362057,5.0217744141912455,5.230088078088393,5.456624481752215,308.2428739712886,308.6107124384425,309.39120902196527
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,252.71674397094023,4.934708052093557,309.1322160584022,253.1514461809881,3.4943178482610606,5.241375673887004,0.1959599682133936,308.9449005402072,0.3994460443796786,250.92276154783823,256.9815028791245,250.7965266319243,5.403970964612714,5.172215669818821,5.453080317341489,309.3299745949481,308.6841698021419,308.71858038090454
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,243.36475208454223,5.36102286221432,308.80326839556346,251.76554563376985,4.34461062250612,5.2348402763003055,0.19010689594862015,308.92893468638874,0.4018291386461424,252.71674397094023,257.16831317574037,255.28418727795236,4.934708052093557,5.0217744141912455,5.230088078088393,309.1322160584022,308.2428739712886,308.6107124384425
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,252.02157740938563,4.97572467663569,308.73621159658205,251.80631292781655,4.344942278805268,5.22941928461799,0.19723825710873158,308.91622284637,0.40612288989417233,243.36475208454223,250.92276154783823,256.9815028791245,5.36102286221432,5.403970964612714,5.172215669818821,308.80326839556346,309.3299745949481,308.6841698021419
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,257.45633912392134,5.163632730763295,308.85439712682813,252.32183452375747,4.701383299305062,5.2172842247511735,0.19717287435083858,308.8503613387067,0.3478041780157789,252.02157740938563,252.71674397094023,257.16831317574037,4.97572467663569,4.934708052093557,5.0217744141912455,308.73621159658205,309.1322160584022,308.2428739712886
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,250.61962142866074,5.2757011118554775,308.7098287799539,252.733232553003,4.298630077102168,5.1991918877615,0.18035450550947305,308.78222331450553,0.2924066795805723,257.45633912392134,243.36475208454223,250.92276154783823,5.163632730763295,5.36102286221432,5.403970964612714,308.85439712682813,308.80326839556346,309.3299745949481
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,251.06281693389093,5.349738062742913,308.9627782826668,252.75986158319967,4.286106136515035,5.1888576623016425,0.1666288566733763,308.80664310468177,0.2966669304077378,250.61962142866074,252.02157740938563,252.71674397094023,5.2757011118554775,4.97572467663569,4.934708052093557,308.7098287799539,308.73621159658205,309.1322160584022
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,256.8798079269908,4.673329134137611,308.91271782791455,252.91942364810347,4.418188284532368,5.1331817679065646,0.2316506581722186,308.836843643629,0.2897975737546886,251.06281693389093,257.45633912392134,243.36475208454223,5.349738062742913,5.163632730763295,5.36102286221432,308.9627782826668,308.85439712682813,308.80326839556346
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,258.6430120915323,4.698545285071275,308.41432417035173,253.08557456934426,4.614787886814144,5.08581472943181,0.2683089244092522,308.80985908044994,0.3168903491941135,256.8798079269908,250.61962142866074,252.02157740938563,4.673329134137611,5.2757011118554775,4.97572467663569,308.91271782791455,308.7098287799539,308.73621159658205
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,253.32123624490322,4.994579102151788,308.74912855950356,252.7008668762606,4.39157257291448,5.0830951982278645,0.2691666005094293,308.8604845392714,0.24952447042463688,258.6430120915323,251.06281693389093,257.45633912392134,4.698545285071275,5.349738062742913,5.163632730763295,308.41432417035173,308.9627782826668,308.85439712682813
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,242.61127447660036,5.2541279303495685,309.83971972685856,251.86971816913677,5.429378125504455,5.068110894801549,0.25300451774193383,308.9114590524625,0.3760701445128485,253.32123624490322,256.8798079269908,250.61962142866074,4.994579102151788,4.673329134137611,5.2757011118554775,308.74912855950356,308.91271782791455,308.7098287799539
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,248.89301387819796,5.3517165466604615,308.3612536512614,251.48734515986257,5.497317992661067,5.10981174425824,0.26275206159464015,308.8343628117484,0.4037893849881512,242.61127447660036,258.6430120915323,251.06281693389093,5.2541279303495685,4.698545285071275,5.349738062742913,309.83971972685856,308.41432417035173,308.9627782826668
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,251.07204590679623,5.141039239310579,309.06413712318744,252.25807454208797,4.716875889446956,5.087813381967866,0.24818824935878792,308.8604496845108,0.40993724845480006,248.89301387819796,253.32123624490322,256.8798079269908,5.3517165466604615,4.994579102151788,4.673329134137611,308.3612536512614,308.74912855950356,308.91271782791455
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,248.28106914545884,4.9868673667333745,308.52506264104807,251.88402371569526,4.8830974258354285,5.088927650977634,0.24765353672069923,308.83933478895744,0.42229898667549576,251.07204590679623,242.61127447660036,258.6430120915323,5.141039239310579,5.2541279303495685,4.698545285071275,309.06413712318744,309.83971972685856,308.41432417035173
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,249.90685055489166,5.236774087425334,308.30527206116824,251.1290748587923,4.493956449938131,5.096241786643838,0.2511602459412674,308.7844222823914,0.45459019356168906,248.28106914545884,248.89301387819796,253.32123624490322,4.9868673667333745,5.3517165466604615,4.994579102151788,308.52506264104807,308.3612536512614,308.74912855950356
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,252.93143597735892,5.079804435031642,309.07739396692335,251.3602563136621,4.524198091239237,5.076652118961454,0.24311867440386828,308.8211788010884,0.46267675270065356,249.90685055489166,251.07204590679623,242.61127447660036,5.236774087425334,5.141039239310579,5.2541279303495685,308.30527206116824,309.06413712318744,309.83971972685856
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,251.91682378799084,5.079714932462891,308.8202666873888,251.44565699907213,4.526019586999297,5.049649805933452,0.22363223968579451,308.80692764156055,0.46001780891804067,252.93143597735892,248.28106914545884,248.89301387819796,5.079804435031642,4.9868673667333745,5.3517165466604615,309.07739396692335,308.52506264104807,308.3612536512614
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,258.6474502441712,5.014091091057431,308.6777704485395,251.62242123079014,4.78872580383362,5.083726001625434,0.18200662707602983,308.78343290362307,0.4600141846325622,251.91682378799084,249.90685055489166,251.07204590679623,5.079714932462891,5.236774087425334,5.141039239310579,308.8202666873888,308.30527206116824,309.06413712318744
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,249.41719568413515,5.244028118188871,309.55869947093487,250.6998395900504,4.129161984633794,5.138274284937194,0.12724217624639741,308.89787043368136,0.49870442828557576,258.6474502441712,252.93143597735892,248.28106914545884,5.014091091057431,5.079804435031642,4.9868673667333745,308.6777704485395,309.07739396692335,308.52506264104807
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,249.52851604315867,4.856394514886341,308.9735315538131,250.320567569876,4.034732732917218,5.1244558262106485,0.1500420474162319,308.9203107331124,0.49631080659704074,249.41719568413515,251.91682378799084,249.90685055489166,5.244028118188871,5.079714932462891,5.236774087425334,309.55869947093487,308.8202666873888,308.30527206116824
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,249.43427019505455,4.894810926020767,308.38515818749556,251.0028671417214,3.040625118766143,5.088524125777769,0.1583331924796288,308.77485457917606,0.4008906989890708,249.52851604315867,258.6474502441712,252.93143597735892,4.856394514886341,5.014091091057431,5.079804435031642,308.9735315538131,308.6777704485395,309.07739396692335
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,252.68630863080682,5.019759360704788,308.47497915014236,251.38219661698227,2.9842586267390905,5.055328407182202,0.12912671801236916,308.7862271290641,0.38929942336348267,249.43427019505455,249.41719568413515,251.91682378799084,4.894810926020767,5.244028118188871,5.079714932462891,308.38515818749556,309.55869947093487,308.8202666873888
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,250.53445185518865,5.340966095520209,309.19422119952344,251.32843721182152,2.9952883916631388,5.075321092803165,0.15645689900394164,308.7992355366977,0.401596726868725,252.68630863080682,249.52851604315867,258.6474502441712,5.019759360704788,4.856394514886341,5.014091091057431,308.47497915014236,308.9735315538131,308.6777704485395
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,251.16453515742916,5.308479415532473,307.9012806903261,251.61678381301854,2.8018792715369294,5.107482297683075,0.16882079980539588,308.7368573416255,0.48805294754809536,250.53445185518865,249.43427019505455,249.41719568413515,5.340966095520209,4.894810926020767,5.244028118188871,309.19422119952344,308.38515818749556,309.55869947093487
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,252.68055026988756,5.110095388013556,308.20297947126267,251.89415378451812,2.7506187866859726,5.0948144277418965,0.16268233328936763,308.72662808263493,0.4990518193149668,251.16453515742916,252.68630863080682,249.52851604315867,5.308479415532473,5.019759360704788,4.856394514886341,307.9012806903261,308.47497915014236,308.9735315538131
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,253.38508696455006,5.005260781907863,308.32479675310816,251.93951888323727,2.7732748564537224,5.08736006242952,0.16513588817131408,308.65136836125345,0.49702067030994584,252.68055026988756,250.53445185518865,249.43427019505455,5.110095388013556,5.340966095520209,4.894810926020767,308.20297947126267,309.19422119952344,308.38515818749556
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,250.43747477654526,5.128283685566417,309.3615646931987,251.7915839820927,2.813780670325557,5.092216937739872,0.16559963654005985,308.7054981618345,0.5446525653688981,253.38508696455006,251.16453515742916,252.68630863080682,5.005260781907863,5.308479415532473,5.019759360704788,308.32479675310816,307.9012806903261,308.47497915014236
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,249.67327517852146,5.509048991082956,308.85744342939154,250.89416647552775,1.5160989090854629,5.141712727742425,0.2081548934739573,308.7234654599196,0.5465963423171138,250.43747477654526,252.68055026988756,250.53445185518865,5.128283685566417,5.110095388013556,5.340966095520209,309.3615646931987,308.20297947126267,309.19422119952344
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,249.74128804928185,5.088797276692931,308.25461307546425,250.92657571204245,1.484145301367191,5.12618964359283,0.2054475011385852,308.59305682037257,0.47621781028303084,249.67327517852146,253.38508696455006,251.16453515742916,5.509048991082956,5.005260781907863,5.308479415532473,308.85744342939154,308.32479675310816,307.9012806903261
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,246.29756866669112,4.977670437041189,308.32445543107485,250.60348097439564,2.061644941231154,5.138317235808315,0.19080992282266634,308.52814920809874,0.462638126846889,249.74128804928185,250.43747477654526,252.68055026988756,5.088797276692931,5.128283685566417,5.110095388013556,308.25461307546425,309.3615646931987,308.20297947126267
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,251.81043273012855,4.873571692453852,308.9778322333148,250.84109722790305,2.0488067700267143,5.136193312451623,0.19391453132867495,308.58741661268067,0.47992458509964414,246.29756866669112,249.67327517852146,253.38508696455006,4.977670437041189,5.509048991082956,5.005260781907863,308.32445543107485,308.85744342939154,308.32479675310816
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,252.49039624141017,5.202015392275073,309.37985946472514,250.82150598896337,2.0300527244462083,5.154418915608652,0.19028620669118998,308.67790464413895,0.5381440450340707,251.81043273012855,249.74128804928185,250.43747477654526,4.873571692453852,5.088797276692931,5.128283685566417,308.9778322333148,308.25461307546425,309.3615646931987
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,248.06103632366109,5.030899243501555,309.05800608173126,250.5741644358106,2.2114861979738882,5.123412230406787,0.18157418988902999,308.66428313235974,0.5251909684967195,252.49039624141017,246.29756866669112,249.67327517852146,5.202015392275073,4.977670437041189,5.509048991082956,309.37985946472514,308.32445543107485,308.85744342939154
